text,label
Воспоминания: Мужчина напивается до потери контроля.,3
Эпизод: Пара пробует сидр на пикнике.,2
Воспоминания: Герои пьют бокал вина за ужином.,2
Описание: Дети пьют сок после тренировки по футболу.,0
Описание: Персонаж покупает бутылку вина в магазине.,2
Описание: В новостях рассказывают о борьбе с наркотиками.,1
"Диалог: Герои обсуждают рецепт блюда, где используется немного вина.",1
Сцена: Персонаж закуривает после стресса.,2
"Описание: Персонаж вводит себе дозу героина, подробно описан процесс приготовления и инъекции.",4
Эпизод: Герои обсуждают разные сорта алкоголя.,2
Сцена: Люди говорят о правилах употребления спиртного за границей.,1
Диалог: Путешественники берут термосы с чаем.,0
Описание: Учитель рассказывает детям о вреде курения.,1
Сцена: Герой пьёт алкоголь прямо на рабочем месте.,3
Сцена: Компания подростков пробует курительные смеси.,3
Диалог: Пара пробует сидр на пикнике.,2
Диалог: Персонаж курит кальян с запрещёнными смесями.,3
Описание: Работники отдыхают с кружкой горячего шоколада.,0
Описание: Подростки обсуждают тему вреда алкоголя.,1
Сцена: Пара пьёт шампанское на свидании.,2
Описание: Пьяная компания шумит и кричит возле дома.,3
Описание: Семья готовит обед вместе на кухне.,0
Воспоминания: Рабочие пьют воду из кулера.,0
Эпизод: Персонаж закуривает после стресса.,2
Воспоминания: Герои слушают лекцию о профилактике наркомании.,1
Описание: Дети пьют какао на празднике.,0
Воспоминания: Компания подростков смешивает разные напитки.,3
Воспоминания: Ученики на перемене обсуждают домашнее задание.,0
Описание: Дети пьют сок после тренировки по футболу.,0
Эпизод: Персонаж покупает бутылку вина в магазине.,2
Сцена: Ученики слушают лекцию о вредных привычках.,1
