text,label
Диалог: Друзья сидят в уютном кафе.,0
Эпизод: Женщина боится выйти ночью на балкон.,1
"Сцена: Персонаж видит тело, из которого кто-то вырвал внутренности.",4
"Диалог: Женщина замечает тёмный силуэт, стоящий неподвижно.",2
Сцена: Семья читает книги в гостиной.,0
"Сцена: Герой обнаруживает расчленённые останки, разбросанные по комнате.",4
Описание: Подросток застревает в тёмном подъезде без света.,2
"Описание: Герой сталкивается с человеком, который режет другого цепной пилой.",4
Воспоминание: Герой замечает на стенах следы борьбы и кровь.,3
Диалог: Мужчина слышит истерические крики из соседней комнаты.,3
Воспоминание: Компания друзей играет в настольные игры.,0
"Сцена: Герой бежит от нападающего, который кричит и размахивает оружием.",3
Сцена: Семья играет в снежки на улице.,0
Воспоминание: Юноша кормит с рук прирученную белку.,0
Описание: Герою снится неприятный сон.,1
"Диалог: Герой стоит над телом, полностью изуродованным до неузнаваемости.",4
Эпизод: Работники обедают в столовой.,0
Диалог: Мужчина видит странный свет в заброшенном доме.,2
Эпизод: Дети слушают сказку на ночь.,0
Воспоминание: Героя преследует неизвестный мужчина с ножом.,3
Сцена: Подростка запирают в подвале без света.,3
Воспоминание: Компания друзей играет в настольные игры.,0
"Сцена: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
Диалог: Мужчина замечает движение в тёмном углу.,1
Воспоминание: Ребёнок боится темноты в своей комнате.,1
"Эпизод: Герой слышит, как кто-то ломает окно его дома.",3
"Эпизод: Персонаж видит, как нападающий пронзает жертву ножом многократно.",4
"Воспоминание: Персонаж видит, как жертву избивают до состояния, когда кости выступают наружу.",4
Эпизод: Семья вместе готовит ужин на кухне.,0
"Сцена: Герой находит в доме открытое окно, хотя закрывал его.",2
"Воспоминание: Персонаж видит, как человеку ломают шею голыми руками.",4
"Сцена: Герой становится свидетелем того, как жертву топят в воде.",4
"Воспоминание: Герой видит жертву, чьё лицо изуродовано до неузнаваемости.",4
"Диалог: Женщина находит тело, погружённое в собственную кровь.",4
Эпизод: Ученики рисуют на уроке искусства.,0
Диалог: Подросток застревает в тёмном подъезде без света.,2
Диалог: Герой наблюдает мучительную смерть человека в огне.,4
"Диалог: Мужчина видит неизвестного, скрывающего лицо.",2
"Диалог: Герой обнаруживает расчленённые останки, разбросанные по комнате.",4
Сцена: Ребёнок боится хождения по тёмному дому.,1
"Диалог: Персонаж видит, как человеку медленно переламывают пальцы.",4
"Описание: Персонаж видит, как жертва истекает кровью, лежа на полу.",4
Эпизод: Женщина получает письмо с реальными угрозами расправы.,3
"Сцена: Персонаж видит, как жертву избивают до состояния, когда кости выступают наружу.",4
Эпизод: Подросток застревает в тёмном подъезде без света.,2
Эпизод: Подросток вздрагивает от громкого шума.,1
Сцена: Мужчина замечает движение в тёмном углу.,1
"Эпизод: Персонажа удерживают, выкручивая руки.",3
Диалог: Девушка видит странную тень в коридоре.,1
Описание: Женщина боится выйти ночью на балкон.,1
"Воспоминание: Персонаж замечает, что кто-то следует за ним несколько кварталов.",2
Сцена: Подросток застревает в тёмном подъезде без света.,2
"Сцена: Мужчина видит неизвестного, скрывающего лицо.",2
Эпизод: Женщина замечает на двери следы взлома и кровь.,3
